start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2023-08-21T16:35:22.995286,2023-08-21T16:36:18.050328,55.055042,13,3 4 8 8 10 3 3 3 1 1 3 2 7,0,30001,-1,-1,24,14.501280500133937
2023-08-21T16:36:19.555311,2023-08-21T16:37:23.492482,63.937171,13,11 10 1 5 1 5 5 8 7 6 11 1 5,0,30001,-1,-1,25,14.337985106672448
2023-08-21T16:37:24.910060,2023-08-21T16:38:00.438465,35.528405,13,6 8 0 4 6 8 6 11 3 4 11 2 1,0,30001,-1,-1,23,13.285815746473293
2023-08-21T16:38:01.741126,2023-08-21T16:39:13.347568,71.606442,13,3 8 11 11 7 0 1 10 7 6 2 5 1,0,30001,-1,-1,22,13.213307127036476
2023-08-21T16:39:14.210875,2023-08-21T16:39:16.650489,2.439614,13,10 5 4 5 9 7 3 8 8 8 9 6 7,1,1742,7,7,17,10.35889915866809
2023-08-21T16:39:16.746425,2023-08-21T16:40:03.537378,46.790953,13,2 9 6 7 5 6 8 10 10 10 2 11 0,0,30001,-1,-1,22,14.23373270660675
2023-08-21T16:40:06.353521,2023-08-21T16:41:08.518289,62.164768,13,1 5 6 8 1 2 5 3 0 7 6 2 2,0,30001,-1,-1,24,13.663363020191893
2023-08-21T16:41:09.457484,2023-08-21T16:41:54.488863,45.031379,13,0 9 1 8 9 5 0 0 4 1 3 4 5,0,30001,-1,-1,23,14.76973717559089
2023-08-21T16:41:57.677097,2023-08-21T16:42:40.537546,42.860449,13,5 2 6 7 7 8 4 5 4 0 8 3 3,0,30001,-1,-1,22,13.001540907584669
2023-08-21T16:42:41.994635,2023-08-21T16:43:23.000893,41.006258,13,2 7 9 1 6 7 2 0 5 2 7 6 11,0,30001,-1,-1,23,13.733290939688189
2023-08-21T16:43:24.458726,2023-08-21T16:44:02.231102,37.772376,14,6 8 11 1 6 5 3 11 2 4 11 8 1 3,0,30001,-1,-1,23,13.042798969621966
2023-08-21T16:44:03.220625,2023-08-21T16:44:52.909435,49.68881,14,9 5 3 7 2 2 1 6 3 10 1 6 10 6,0,30001,-1,-1,25,14.229106100044294
2023-08-21T16:44:55.132615,2023-08-21T16:45:29.198658,34.066043,14,8 0 5 10 9 4 4 11 0 10 0 11 8 10,0,30001,-1,-1,22,12.64439071881752
2023-08-21T16:45:30.162242,2023-08-21T16:46:18.756800,48.594558,14,0 1 1 11 3 10 3 11 6 5 9 7 11 2,0,30001,-1,-1,24,12.880209996303972
2023-08-21T16:46:20.214427,2023-08-21T16:46:59.264745,39.050318,14,0 0 8 5 7 11 2 4 2 11 1 1 1 4,0,30001,-1,-1,22,14.642098298680304
2023-08-21T16:47:02.934164,2023-08-21T16:48:18.989019,76.054855,14,1 4 6 7 2 0 10 9 6 10 11 0 4 3,0,30001,-1,-1,25,13.442577566296091
2023-08-21T16:48:19.806973,2023-08-21T16:49:01.456672,41.649699,14,7 9 5 4 5 4 0 1 5 4 5 10 3 4,0,30001,-1,-1,23,13.403098756263212
2023-08-21T16:49:02.727822,2023-08-21T16:50:00.367764,57.639942,14,6 11 10 0 0 3 11 8 7 4 6 3 0 0,0,30001,-1,-1,23,15.07014655401242
2023-08-21T16:50:02.984627,2023-08-21T16:50:42.103196,39.118569,14,0 5 3 7 0 2 3 2 11 6 9 7 2 9,0,30001,-1,-1,23,12.1316527695269
2023-08-21T16:50:42.806310,2023-08-21T16:51:13.324478,30.518168,14,2 6 5 3 2 0 11 7 10 1 2 1 11 1,0,30001,-1,-1,21,12.844855606282543
2023-08-21T16:51:15.127894,2023-08-21T16:51:46.156090,31.028196,14,10 9 6 2 10 0 11 9 8 8 8 6 2 2,0,30001,-1,-1,20,11.293840332961425
2023-08-21T16:51:46.977126,2023-08-21T16:52:34.921721,47.944595,14,5 1 6 3 2 0 10 7 7 8 11 7 9 4,0,30001,-1,-1,22,14.129993436924481
2023-08-21T16:52:37.276424,2023-08-21T16:53:49.815143,72.538719,14,5 3 6 5 0 5 2 5 2 0 2 10 5 10,0,30001,-1,-1,23,14.128502618601628
2023-08-21T16:53:51.842027,2023-08-21T16:55:07.109891,75.267864,14,2 7 8 0 7 2 1 9 11 4 3 7 6 2,0,30001,-1,-1,25,14.577941867192228
2023-08-21T16:55:08.773500,2023-08-21T16:55:54.850424,46.076924,14,4 3 11 1 0 3 2 11 9 11 2 4 5 4,0,30001,-1,-1,24,12.97935531930923
2023-08-21T16:55:55.877381,2023-08-21T16:57:35.863480,99.986099,14,9 8 3 1 11 2 1 11 11 9 0 5 5 6,0,30001,-1,-1,22,13.15102257179095
2023-08-21T16:57:36.887359,2023-08-21T16:58:22.916031,46.028672,14,7 10 7 4 0 9 0 1 2 5 6 10 1 5,0,30001,-1,-1,24,14.787022144860265
2023-08-21T16:58:26.670425,2023-08-21T16:59:02.611332,35.940907,14,1 5 2 9 6 1 6 11 3 5 10 3 2 6,0,30001,-1,-1,23,12.52846693075847
2023-08-21T16:59:04.559489,2023-08-21T16:59:54.049041,49.489552,14,0 7 3 0 0 10 3 6 4 7 2 7 4 6,0,30001,-1,-1,23,13.285100884898522
2023-08-21T16:59:55.607262,2023-08-21T17:00:36.797580,41.190318,14,2 0 8 8 6 10 9 6 6 10 10 9 7 9,0,30001,-1,-1,22,12.236984262831157
2023-08-21T17:00:37.888542,2023-08-21T17:01:28.581150,50.692608,15,11 2 5 5 10 6 9 6 6 9 2 0 0 0 8,0,30001,-1,-1,20,13.039032866750322
2023-08-21T17:01:29.877411,2023-08-21T17:02:23.879876,54.002465,15,5 10 9 7 4 0 9 8 11 3 0 1 5 6 4,0,30001,-1,-1,23,14.068677987683905
2023-08-21T17:02:29.863047,2023-08-21T17:03:27.068060,57.205013,15,4 4 4 1 5 2 10 7 9 1 4 3 3 4 2,0,30001,-1,-1,25,15.88208380836074
2023-08-21T17:03:31.616021,2023-08-21T17:04:10.388401,38.77238,15,2 9 11 6 7 8 6 6 4 11 0 2 11 10 10,0,30001,-1,-1,21,13.67912314246596
2023-08-21T17:04:11.460457,2023-08-21T17:04:53.208866,41.748409,15,6 9 5 6 1 1 0 8 9 11 3 0 3 10 8,0,30001,-1,-1,24,12.91879226227586
2023-08-21T17:04:54.242154,2023-08-21T17:05:25.778424,31.53627,15,7 0 3 5 2 0 2 5 7 7 11 9 2 2 2,0,30001,-1,-1,23,12.840759413967046
2023-08-21T17:05:26.858531,2023-08-21T17:06:02.184613,35.326082,15,7 7 4 9 4 7 7 5 4 7 8 6 3 7 6,0,30001,-1,-1,22,13.415268694326034
2023-08-21T17:06:03.682585,2023-08-21T17:06:57.283841,53.601256,15,0 1 9 5 6 8 1 2 0 7 10 7 6 1 2,0,30001,-1,-1,21,11.847028332176489
2023-08-21T17:06:58.078055,2023-08-21T17:07:29.201931,31.123876,15,2 3 6 5 4 7 6 1 8 8 9 0 7 10 6,0,30001,-1,-1,23,13.332972126205796
2023-08-21T17:07:31.170487,2023-08-21T17:08:06.788810,35.618323,15,3 2 0 0 5 8 9 10 6 4 11 11 8 9 9,0,30001,-1,-1,21,12.6168877794295
2023-08-21T17:08:07.799668,2023-08-21T17:08:52.619929,44.820261,15,2 11 7 6 3 0 3 8 1 5 1 10 7 4 0,0,30001,-1,-1,23,13.473161955451745
2023-08-21T17:08:54.100480,2023-08-21T17:09:32.151576,38.051096,15,10 0 5 4 5 7 6 1 1 5 9 6 9 5 5,0,30001,-1,-1,20,12.914717060533134
2023-08-21T17:09:33.562958,2023-08-21T17:10:15.623267,42.060309,15,2 7 5 2 4 3 7 8 11 11 7 8 5 10 5,0,30001,-1,-1,22,12.87972062559409
2023-08-21T17:10:17.023902,2023-08-21T17:10:54.171486,37.147584,15,9 10 2 0 7 0 11 10 3 11 1 9 11 0 0,0,30001,-1,-1,23,12.709389261757487
2023-08-21T17:10:55.319869,2023-08-21T17:11:25.941755,30.621886,15,6 1 2 6 2 9 5 2 3 4 2 7 7 11 1,0,30001,-1,-1,23,12.543380030459291
2023-08-21T17:11:28.117534,2023-08-21T17:12:03.009530,34.891996,15,11 2 1 5 0 7 7 3 11 6 6 2 0 5 1,0,30001,-1,-1,18,10.633576958840619
2023-08-21T17:12:03.757761,2023-08-21T17:12:55.939302,52.181541,15,9 5 4 6 6 7 6 1 4 0 2 5 2 1 1,0,30001,-1,-1,24,14.752743686057848
2023-08-21T17:12:58.933792,2023-08-21T17:13:54.738857,55.805065,15,4 3 2 6 9 2 7 3 4 11 9 6 3 4 4,0,30001,-1,-1,24,14.334610847700644
2023-08-21T17:13:57.021028,2023-08-21T17:14:51.753300,54.732272,15,9 0 11 8 8 3 10 8 4 9 2 2 4 2 4,0,30001,-1,-1,22,13.956972566095446
2023-08-21T17:14:55.071142,2023-08-21T17:15:37.487750,42.416608,15,9 2 7 6 5 3 2 1 6 5 8 11 2 11 11,0,30001,-1,-1,23,13.663653122067569
2023-08-21T17:15:38.951445,2023-08-21T17:16:32.406859,53.455414,16,3 10 6 3 11 6 4 5 7 3 7 5 8 8 0 11,0,30001,-1,-1,25,14.26296894517345
2023-08-21T17:16:33.938408,2023-08-21T17:17:05.409496,31.471088,16,5 8 4 1 10 6 3 1 8 1 2 9 10 6 4 11,0,30001,-1,-1,20,11.934543969195287
2023-08-21T17:17:06.773223,2023-08-21T17:17:58.434806,51.661583,16,11 4 0 3 11 8 10 5 4 7 10 2 4 6 7 3,0,30001,-1,-1,22,13.841228352703087
2023-08-21T17:18:00.701707,2023-08-21T17:18:35.252977,34.55127,16,3 10 10 1 8 11 10 2 3 1 9 11 8 1 2 1,0,30001,-1,-1,22,13.185627795655853
2023-08-21T17:18:36.652689,2023-08-21T17:20:12.129179,95.47649,16,2 10 0 1 4 4 2 6 3 6 10 7 7 2 4 0,0,30001,-1,-1,23,14.227247386028274
2023-08-21T17:20:16.544163,2023-08-21T17:20:47.369298,30.825135,16,0 2 7 8 1 1 11 11 7 11 1 3 10 6 6 7,0,30001,-1,-1,21,12.523698670789837
2023-08-21T17:20:48.610910,2023-08-21T17:21:53.009540,64.39863,16,10 10 6 7 8 1 2 3 8 8 6 10 6 10 5 4,0,30001,-1,-1,22,13.04862398837617
2023-08-21T17:21:54.240021,2023-08-21T17:22:25.880478,31.640457,16,5 7 5 8 11 7 0 5 8 10 8 9 8 7 0 5,0,30001,-1,-1,21,12.003572209934898
2023-08-21T17:22:27.027676,2023-08-21T17:23:14.239130,47.211454,16,5 4 3 11 7 2 1 3 4 11 8 9 10 3 3 11,0,30001,-1,-1,23,13.634515642586033
2023-08-21T17:23:17.843373,2023-08-21T17:24:13.490709,55.647336,16,9 9 6 11 11 4 4 1 8 8 7 0 8 8 3 11,0,30001,-1,-1,23,14.182338886041887
2023-08-21T17:24:15.485581,2023-08-21T17:24:56.616746,41.131165,16,5 2 9 9 7 5 2 0 7 8 7 3 10 5 8 5,0,30001,-1,-1,23,13.486072044591491
2023-08-21T17:24:58.553236,2023-08-21T17:25:33.856048,35.302812,16,1 6 2 5 9 6 2 10 1 4 7 10 2 9 6 5,0,30001,-1,-1,21,11.571086687018262
2023-08-21T17:25:34.596940,2023-08-21T17:26:38.959481,64.362541,16,10 8 0 11 4 3 6 5 1 4 0 2 9 6 5 6,0,30001,-1,-1,26,13.650439273015323
2023-08-21T17:26:39.988430,2023-08-21T17:27:29.174493,49.186063,16,1 6 5 10 0 1 10 0 2 7 6 7 3 8 11 8,0,30001,-1,-1,22,13.22873669471434
2023-08-21T17:27:30.958484,2023-08-21T17:28:06.414569,35.456085,16,1 11 7 2 2 0 3 8 11 9 2 1 3 3 10 3,0,30001,-1,-1,23,13.987375958468837
2023-08-21T17:28:08.672384,2023-08-21T17:28:39.462884,30.7905,16,11 3 5 3 7 3 1 3 3 6 7 11 11 7 8 0,0,30001,-1,-1,20,12.101809132461048
2023-08-21T17:28:40.942936,2023-08-21T17:29:20.843040,39.900104,16,10 7 3 7 9 2 1 1 5 2 7 10 6 9 8 4,0,30001,-1,-1,21,12.463793937250472
2023-08-21T17:29:21.948654,2023-08-21T17:30:01.246165,39.297511,16,1 6 1 9 7 11 7 7 9 6 3 1 8 4 0 0,0,30001,-1,-1,22,13.951647161688356
2023-08-21T17:30:03.236134,2023-08-21T17:30:51.040866,47.804732,16,9 10 1 2 10 9 7 7 8 9 2 7 9 8 6 6,0,30001,-1,-1,22,12.63050158943446
2023-08-21T17:30:52.152510,2023-08-21T17:31:38.194301,46.041791,16,1 1 0 3 5 7 7 5 8 10 6 8 3 0 2 6,0,30001,-1,-1,21,13.308572915573988
2023-08-21T17:31:39.237918,2023-08-21T17:32:10.479564,31.241646,17,7 3 3 7 10 10 10 6 7 2 1 3 0 3 3 2 5,0,30001,-1,-1,23,11.70438455939808
2023-08-21T17:32:11.559717,2023-08-21T17:32:54.936725,43.377008,17,3 6 9 11 10 11 11 2 1 1 5 7 9 6 1 3 6,0,30001,-1,-1,20,12.932714632971459
2023-08-21T17:32:56.077854,2023-08-21T17:33:32.570561,36.492707,17,0 7 0 10 8 4 1 11 4 6 8 7 3 3 11 8 11,0,30001,-1,-1,19,12.009653964868349
2023-08-21T17:33:33.596347,2023-08-21T17:34:12.458840,38.862493,17,6 2 6 7 2 9 0 4 7 6 4 8 5 4 7 3 0,0,30001,-1,-1,25,13.733911080357428
2023-08-21T17:34:14.346727,2023-08-21T17:35:11.014139,56.667412,17,1 10 10 5 1 4 3 8 9 6 1 11 0 2 11 6 5,0,30001,-1,-1,23,13.123032983811939
2023-08-21T17:35:11.898692,2023-08-21T17:35:48.888582,36.98989,17,10 11 9 7 9 2 0 7 11 1 10 10 3 5 2 1 3,0,30001,-1,-1,22,12.287494361750113
2023-08-21T17:35:49.720940,2023-08-21T17:36:32.986476,43.265536,17,8 9 10 0 11 6 1 2 11 3 5 3 8 5 0 5 1,0,30001,-1,-1,24,13.501231819162093
2023-08-21T17:36:36.275532,2023-08-21T17:37:36.004954,59.729422,17,4 9 0 1 2 0 3 6 3 7 10 9 6 5 9 7 4,0,30001,-1,-1,22,12.796517363405163
2023-08-21T17:37:37.645123,2023-08-21T17:38:18.886894,41.241771,17,4 9 5 4 4 1 1 2 1 5 6 10 9 5 9 0 9,0,30001,-1,-1,23,12.955881948833502
2023-08-21T17:38:19.950021,2023-08-21T17:39:18.107182,58.157161,17,2 10 7 4 4 5 6 9 0 4 6 7 3 2 2 4 3,0,30001,-1,-1,22,13.93343990153577
2023-08-21T17:39:22.548161,2023-08-21T17:40:07.594072,45.045911,17,2 5 2 11 8 6 4 4 1 5 2 3 3 10 9 6 1,0,30001,-1,-1,23,14.191543635157428
2023-08-21T17:40:09.313501,2023-08-21T17:41:02.690120,53.376619,17,7 2 4 4 1 9 8 6 4 7 4 4 5 3 1 10 2,0,30001,-1,-1,23,14.176602338456012
2023-08-21T17:41:04.766906,2023-08-21T17:41:56.815060,52.048154,17,3 1 5 2 0 0 3 11 4 5 0 3 7 8 3 11 7,0,30001,-1,-1,22,13.18615462111571
2023-08-21T17:41:59.659016,2023-08-21T17:43:08.108707,68.449691,17,8 5 9 2 0 10 2 4 4 5 0 7 9 9 1 5 10,0,30001,-1,-1,22,13.07558062801245
2023-08-21T17:43:09.090872,2023-08-21T17:43:52.762546,43.671674,17,9 5 6 6 3 8 0 2 5 4 4 2 6 6 2 10 10,0,30001,-1,-1,26,15.311093425718193
2023-08-21T17:43:57.026104,2023-08-21T17:44:31.202840,34.176736,17,1 8 6 11 11 11 4 6 5 7 9 2 5 9 4 1 3,0,30001,-1,-1,23,13.11637663208118
2023-08-21T17:44:32.572599,2023-08-21T17:45:07.264687,34.692088,17,3 2 1 2 4 1 5 2 7 11 3 8 6 7 6 7 9,0,30001,-1,-1,22,12.362352406131665
2023-08-21T17:45:08.231441,2023-08-21T17:45:50.238461,42.00702,17,10 9 0 11 6 6 4 1 0 5 8 0 0 3 3 5 0,0,30001,-1,-1,24,16.83901021728567
2023-08-21T17:45:54.658711,2023-08-21T17:47:01.934817,67.276106,17,5 9 1 8 0 3 11 11 4 8 6 6 4 3 3 11 9,0,30001,-1,-1,25,16.464786574545528
2023-08-21T17:47:23.990843,2023-08-21T17:47:59.256586,35.265743,17,2 9 4 11 4 1 2 11 8 1 0 3 3 10 3 11 11,0,30001,-1,-1,22,12.565897846575004
2023-08-21T17:48:00.451881,2023-08-21T17:48:32.172701,31.72082,18,7 3 2 3 11 4 3 2 7 11 9 1 4 5 6 7 5 9,0,30001,-1,-1,21,13.013163303449195
2023-08-21T17:48:34.547504,2023-08-21T17:49:17.816255,43.268751,18,6 9 0 11 4 4 0 5 9 7 7 11 9 5 2 10 3 6,0,30001,-1,-1,23,12.963469410845759
2023-08-21T17:49:19.864017,2023-08-21T17:49:58.116018,38.252001,18,3 10 8 3 11 11 1 8 7 10 7 4 0 7 0 3 2 5,0,30001,-1,-1,25,14.179978483282092
2023-08-21T17:50:00.460763,2023-08-21T17:50:30.671135,30.210372,18,9 4 1 0 11 3 1 1 1 8 9 0 4 9 5 4 2 1,0,30001,-1,-1,23,13.005380520180347
2023-08-21T17:50:33.063611,2023-08-21T17:51:30.627217,57.563606,18,8 5 8 3 2 9 4 7 9 2 0 7 0 2 2 2 2 7,0,30001,-1,-1,22,12.964469760803018
2023-08-21T17:51:31.616327,2023-08-21T17:52:15.239594,43.623267,18,4 5 6 4 9 9 0 3 0 4 0 2 10 0 11 1 0 8,0,30001,-1,-1,22,13.080597635102734
2023-08-21T17:52:18.018374,2023-08-21T17:52:59.901015,41.882641,18,11 8 8 11 9 11 3 2 4 9 1 3 5 1 0 1 1 0,0,30001,-1,-1,22,12.433889871807787
2023-08-21T17:53:00.812319,2023-08-21T17:53:52.642478,51.830159,18,7 2 1 6 10 5 1 1 9 0 4 11 7 6 8 10 2 0,0,30001,-1,-1,23,15.191878790960804
2023-08-21T17:53:55.132191,2023-08-21T17:54:30.315291,35.1831,18,3 3 5 10 0 5 1 8 7 6 1 3 0 11 7 3 7 0,0,30001,-1,-1,21,13.224739488031785
2023-08-21T17:54:34.289243,2023-08-21T17:55:08.921691,34.632448,18,2 6 7 0 3 8 9 5 4 6 2 10 6 4 1 2 3 1,0,30001,-1,-1,20,11.511473087923843
2023-08-21T17:55:09.986498,2023-08-21T17:55:50.163595,40.177097,18,5 1 1 8 1 1 9 6 5 10 6 7 3 1 11 9 5 7,0,30001,-1,-1,25,13.005842367016522
2023-08-21T17:55:51.055914,2023-08-21T17:57:17.032189,85.976275,18,5 6 9 7 3 3 7 3 6 2 7 5 9 10 0 7 11 1,0,30001,-1,-1,23,14.668389516698152
2023-08-21T17:57:19.535587,2023-08-21T17:58:33.449986,73.914399,18,1 8 0 3 10 7 4 0 7 7 0 0 3 7 9 1 2 1,0,30001,-1,-1,21,12.768073087074534
2023-08-21T17:58:34.482518,2023-08-21T17:59:09.615544,35.133026,18,3 0 9 2 7 7 2 5 1 0 0 4 8 4 5 1 2 11,0,30001,-1,-1,23,12.836421147299301
2023-08-21T17:59:11.112308,2023-08-21T17:59:50.203833,39.091525,18,7 7 11 4 2 11 8 9 7 3 3 11 10 0 5 5 2 11,0,30001,-1,-1,23,14.363111798503827
2023-08-21T17:59:55.172625,2023-08-21T18:00:37.864306,42.691681,18,0 9 11 9 6 1 0 4 0 5 10 1 0 5 7 8 9 11,0,30001,-1,-1,22,13.808910168226358
2023-08-21T18:00:40.539502,2023-08-21T18:01:17.552223,37.012721,18,9 0 5 10 8 7 6 6 4 0 10 9 10 1 4 1 2 6,0,30001,-1,-1,20,12.080742377558536
2023-08-21T18:01:18.459937,2023-08-21T18:02:06.333700,47.873763,18,3 2 1 4 0 11 0 10 6 5 1 1 4 7 6 9 2 7,0,30001,-1,-1,21,12.569983530492344
2023-08-21T18:02:08.160301,2023-08-21T18:02:46.562900,38.402599,18,9 0 4 7 0 9 10 1 5 3 0 3 0 11 1 2 6 4,0,30001,-1,-1,25,13.78998295588345
2023-08-21T18:02:48.495747,2023-08-21T18:03:35.015207,46.51946,18,3 3 5 6 8 9 6 3 1 9 11 7 10 6 6 7 7 3,0,30001,-1,-1,25,12.746429381388207
2023-08-21T18:03:36.349373,2023-08-21T18:04:09.673380,33.324007,19,0 8 3 10 6 1 9 6 6 5 10 7 6 1 5 2 2 6 6,0,30001,-1,-1,22,14.771316536788161
2023-08-21T18:04:13.814993,2023-08-21T18:04:46.838784,33.023791,19,3 1 2 4 2 9 10 10 11 11 2 3 2 7 2 5 1 2 10,0,30001,-1,-1,22,12.82143547535782
2023-08-21T18:04:47.996316,2023-08-21T18:05:23.807754,35.811438,19,3 11 3 2 9 7 9 9 0 8 1 9 2 11 0 3 8 5 4,0,30001,-1,-1,22,13.859165147694249
2023-08-21T18:05:25.772700,2023-08-21T18:06:06.600500,40.8278,19,0 1 10 3 0 8 5 2 0 4 0 3 11 8 8 8 7 2 10,0,30001,-1,-1,22,13.31904113023056
2023-08-21T18:06:08.085023,2023-08-21T18:07:09.114754,61.029731,19,7 11 4 6 9 7 9 8 4 8 0 10 6 2 10 9 5 8 11,0,30001,-1,-1,23,14.632527168122737
2023-08-21T18:07:11.565864,2023-08-21T18:07:42.477778,30.911914,19,0 9 7 4 3 0 9 11 7 4 4 9 9 1 0 3 1 6 2,0,30001,-1,-1,23,13.349078763351084
2023-08-21T18:07:44.076506,2023-08-21T18:08:48.088955,64.012449,19,4 5 0 7 9 8 11 1 2 1 1 5 8 11 10 3 0 3 5,0,30001,-1,-1,21,12.780902950224057
2023-08-21T18:08:48.868555,2023-08-21T18:09:56.302176,67.433621,19,3 3 6 7 10 1 8 4 2 4 4 8 0 1 3 4 2 1 8,0,30001,-1,-1,24,13.103762615468561
2023-08-21T18:09:57.380781,2023-08-21T18:10:34.971483,37.590702,19,1 6 6 11 2 7 10 8 9 1 5 4 11 3 4 8 8 0 8,0,30001,-1,-1,22,12.226115718682049
2023-08-21T18:10:36.383426,2023-08-21T18:11:09.535753,33.152327,19,9 2 2 11 8 0 0 9 8 7 6 6 7 9 9 11 2 11 0,0,30001,-1,-1,23,12.520127902658597
2023-08-21T18:11:10.872567,2023-08-21T18:12:19.845861,68.973294,19,1 4 11 6 8 0 0 7 11 7 5 8 0 4 8 6 9 1 5,0,30001,-1,-1,25,16.265251124181
2023-08-21T18:12:27.102843,2023-08-21T18:13:15.664687,48.561844,19,10 5 5 3 7 4 11 11 2 0 3 3 5 0 4 4 4 8 11,0,30001,-1,-1,24,13.449643686182554
2023-08-21T18:13:17.128281,2023-08-21T18:13:54.510211,37.38193,19,11 1 3 11 0 8 7 0 2 11 9 7 0 10 10 2 5 10 11,0,30001,-1,-1,21,12.51887309791633
2023-08-21T18:13:55.342620,2023-08-21T18:14:45.246026,49.903406,19,6 10 7 2 11 0 7 3 3 4 7 9 0 1 9 2 3 10 1,0,30001,-1,-1,27,15.064519178257441
2023-08-21T18:14:48.096359,2023-08-21T18:15:37.735596,49.639237,19,0 5 4 3 4 0 9 4 3 4 4 5 1 10 3 2 1 0 10,0,30001,-1,-1,23,14.459703861477086
2023-08-21T18:15:40.126000,2023-08-21T18:16:15.424466,35.298466,19,11 1 9 1 1 10 10 0 2 4 3 11 11 9 11 4 7 9 9,0,30001,-1,-1,22,13.991107312706523
2023-08-21T18:16:16.933419,2023-08-21T18:17:10.896530,53.963111,19,2 9 2 11 2 7 8 10 6 9 2 3 2 3 0 1 10 6 9,0,30001,-1,-1,23,15.381691567696292
2023-08-21T18:17:14.650502,2023-08-21T18:17:55.279339,40.628837,19,0 7 10 7 10 6 4 11 6 8 11 7 9 0 3 7 0 3 8,0,30001,-1,-1,23,12.727799280136127
2023-08-21T18:17:56.191058,2023-08-21T18:18:49.600041,53.408983,19,5 4 3 0 3 5 8 5 4 8 10 3 3 8 8 3 1 10 5,0,30001,-1,-1,24,11.947644929769913
2023-08-21T18:18:50.254042,2023-08-21T18:20:04.542245,74.288203,19,1 11 3 4 11 3 1 10 7 3 8 10 11 3 11 9 8 3 8,0,30001,-1,-1,22,13.227905991434627
2023-08-21T18:20:05.659139,2023-08-21T18:20:39.177305,33.518166,20,10 1 3 5 6 11 0 9 4 8 10 5 1 2 0 3 10 0 3 0,0,30001,-1,-1,23,12.590074449870695
2023-08-21T18:20:40.494560,2023-08-21T18:21:13.727384,33.232824,20,2 4 7 10 3 1 9 11 6 5 1 3 0 10 8 1 9 10 2 9,0,30001,-1,-1,23,12.901359606293502
2023-08-21T18:21:15.353424,2023-08-21T18:22:02.281859,46.928435,20,1 11 0 8 9 11 10 5 8 11 3 5 6 6 5 5 1 4 4 7,0,30001,-1,-1,20,12.065616790217415
2023-08-21T18:22:03.722617,2023-08-21T18:22:42.860733,39.138116,20,5 0 5 8 10 8 8 11 0 0 7 11 0 5 4 7 4 2 11 9,0,30001,-1,-1,25,14.373854487151709
2023-08-21T18:22:44.837607,2023-08-21T18:23:30.152060,45.314453,20,2 10 0 8 9 2 4 1 3 2 10 0 9 5 5 5 6 2 9 1,0,30001,-1,-1,23,13.674185899586341
2023-08-21T18:23:32.334529,2023-08-21T18:24:45.122653,72.788124,20,11 9 6 11 11 3 1 1 5 3 0 11 2 4 0 5 2 11 6 3,0,30001,-1,-1,20,13.567961734213123
2023-08-21T18:24:46.332737,2023-08-21T18:25:22.416397,36.08366,20,11 10 2 1 0 10 6 1 1 9 1 3 7 0 7 11 6 8 5 1,0,30001,-1,-1,22,13.553675337015012
2023-08-21T18:25:23.575835,2023-08-21T18:26:01.438716,37.862881,20,5 10 3 8 8 1 4 1 5 4 7 10 1 0 5 1 1 10 5 5,0,30001,-1,-1,22,13.128500913846947
2023-08-21T18:26:03.466611,2023-08-21T18:27:19.876524,76.409913,20,2 2 1 8 3 8 5 9 11 7 11 1 10 7 6 4 1 9 5 7,0,30001,-1,-1,20,12.440563767571897
2023-08-21T18:27:20.942848,2023-08-21T18:27:53.174200,32.231352,20,11 3 1 3 11 11 7 9 4 6 6 10 6 5 0 3 7 0 0 1,0,30001,-1,-1,22,12.998316186487415
2023-08-21T18:27:55.102781,2023-08-21T18:28:34.565117,39.462336,20,3 5 3 4 4 6 2 9 7 8 0 2 6 7 6 11 3 8 4 4,0,30001,-1,-1,23,13.345534068090629
2023-08-21T18:28:36.541436,2023-08-21T18:29:14.674846,38.13341,20,1 10 11 4 1 10 9 11 8 6 8 8 4 0 5 2 9 5 2 9,0,30001,-1,-1,24,13.019471578530917
2023-08-21T18:29:16.822230,2023-08-21T18:29:49.877475,33.055245,20,2 0 2 9 6 8 6 5 3 10 7 5 1 0 11 3 4 6 6 5,0,30001,-1,-1,22,12.106521328548688
2023-08-21T18:29:51.317735,2023-08-21T18:30:32.338700,41.020965,20,1 3 0 8 6 3 1 2 3 10 3 6 2 11 4 9 8 3 2 10,0,30001,-1,-1,22,12.40025854246882
2023-08-21T18:30:33.240892,2023-08-21T18:31:23.356665,50.115773,20,7 0 1 8 10 6 2 7 5 7 8 6 1 5 1 9 11 4 1 4,0,30001,-1,-1,27,14.775297109757625
2023-08-21T18:31:26.158187,2023-08-21T18:32:04.083379,37.925192,20,8 8 4 5 3 3 8 6 9 7 8 10 10 5 4 1 1 11 1 4,0,30001,-1,-1,23,12.998530593362714
2023-08-21T18:32:05.239431,2023-08-21T18:32:46.567159,41.327728,20,8 0 8 4 8 7 6 1 2 5 2 2 1 10 10 7 7 4 5 7,0,30001,-1,-1,22,13.020173743226671
2023-08-21T18:32:48.628324,2023-08-21T18:33:27.257093,38.628769,20,5 8 11 1 0 7 0 9 10 2 4 4 5 1 8 9 9 5 1 11,0,30001,-1,-1,25,14.694392500836523
2023-08-21T18:33:28.931773,2023-08-21T18:34:12.494842,43.563069,20,2 3 11 7 11 6 5 3 7 10 2 6 4 5 7 5 7 11 11 4,0,30001,-1,-1,25,14.089042723802683
